seed,global_rate,per_gpu_rate,policy,label,path,exists,submitted,completed,failed,slo_attainment_completed,slo_attainment_submitted,goodput_req_s,throughput_req_s,throughput_completed_req_s,ttft_p50,ttft_p90,ttft_p95,ttft_p99,tpot_p50,tpot_p90,tpot_p95,tpot_p99,complete
0,4.0,2.0,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_0/rate_4/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.265625,0.265625,0.39596913445001347,1.4907073296941684,1.4907073296941684,10.597083088941872,28.458851283602417,29.1059933825396,30.125272631365807,0.09932331875662878,1.9558633399595102,2.9476051318086722,8.134982693251231,True
0,4.0,2.0,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_0/rate_4/phase/phase_hetero.summary.json,True,128,128,0,0.3671875,0.3671875,0.4972516865377995,1.3542173590816666,1.3542173590816666,0.33354486618191004,14.65514587368816,15.412295756395908,17.5182772808522,0.07687351912455628,1.2564962760123999,2.0024627133006505,6.529271862283358,True
0,4.0,2.0,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_4/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.2734375,0.2734375,0.39280052436393764,1.4365276319595435,1.4365276319595435,10.881504691205919,31.497709256596863,33.28813745379448,34.87140095556155,0.10246319980218666,1.8876721040345719,2.8542976237057402,4.229584319500253,True
0,4.0,2.0,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_4/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.28125,0.28125,0.41310861945195765,1.4688306469402939,1.4688306469402939,13.333855039440095,27.963009107671677,29.00489063281566,29.19938805446029,0.09896467992354058,1.9259824333402014,3.0829770306497832,6.039730795091023,True
0,4.0,2.0,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_4/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.2734375,0.2734375,0.3977269871732007,1.4545444102334197,1.4545444102334197,9.00419087242335,31.54902305845171,33.103295751754196,34.03565248286351,0.09928450569614086,1.9691273759784438,2.9038141280412684,5.810366744581618,True
0,4.5,2.25,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_0/rate_4p5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.265625,0.265625,0.3977821356510092,1.49753274598027,1.49753274598027,12.155465498566628,31.1900267675519,31.375663306564093,32.16580716621131,0.09913009488129784,1.9590155576754889,2.8514955319277977,8.137005459889776,True
0,4.5,2.25,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_0/rate_4p5/phase/phase_hetero.summary.json,True,128,128,0,0.3671875,0.3671875,0.4979882775228242,1.3562233941047128,1.3562233941047128,1.287208080291748,17.70976184029132,18.326734071690588,18.67256445111707,0.08078106817714488,1.2662951219050833,1.9799171055550688,6.77381805972197,True
0,4.5,2.25,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_4p5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.2578125,0.2578125,0.37025985828214375,1.436159450306497,1.436159450306497,13.227631093934178,35.405513940751554,36.2271188733168,37.75064052883536,0.10683327247789001,1.927578533999621,2.8722253839019696,4.414635626628996,True
0,4.5,2.25,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_4p5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.2578125,0.2578125,0.3794100050240592,1.4716509285781691,1.4716509285781691,15.301547137089074,31.0870181793347,32.339149522129446,32.67308176605031,0.09910260949099861,2.0277511104863755,3.269574041729795,5.60436271381565,True
0,4.5,2.25,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_4p5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.265625,0.265625,0.39122550575570025,1.4728489628449892,1.4728489628449892,11.127093843184412,33.54614419844001,34.61146668745205,35.63785276411102,0.10305708127042035,1.9685081967485267,2.9395725993439576,7.430759938871493,True
0,5.0,2.5,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_0/rate_5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.265625,0.265625,0.3989247357999839,1.5018342994822922,1.5018342994822922,13.42627277970314,33.31410157401115,33.61312026102096,33.90385866018012,0.09851011289835046,1.9459628692428979,2.792740478068593,8.156536494940527,True
0,5.0,2.5,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_0/rate_5/phase/phase_hetero.summary.json,True,128,128,0,0.34375,0.34375,0.4636817555853119,1.3488923798845436,1.3488923798845436,1.9048712886869907,19.66375403292477,20.584938694443554,21.153958330433817,0.08360374051927855,1.2292906940449029,1.8865857425192385,4.650662006577482,True
0,5.0,2.5,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.2578125,0.2578125,0.3711483977473851,1.4396059064140998,1.4396059064140998,14.448672086000443,37.127195477299395,37.68953136038036,38.472855916358526,0.09935854518843465,1.6873617311008275,2.8353998185135425,4.264660285482183,True
0,5.0,2.5,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.2578125,0.2578125,0.37968477354601843,1.472716697390617,1.472716697390617,16.82752372790128,33.04234234821051,33.25245546307415,33.48092719724402,0.09781789094168784,1.9509082610641295,3.068930492894726,6.09348156901077,True
