global_rate,per_gpu_rate,policy,label,slo_attainment_completed_mean,slo_attainment_completed_vs_fcfs_pp,slo_attainment_completed_full_vs_ablation_pp,slo_attainment_submitted_mean,slo_attainment_submitted_vs_fcfs_pp,slo_attainment_submitted_full_vs_ablation_pp,goodput_req_s_mean,goodput_req_s_vs_fcfs_pct,goodput_req_s_full_vs_ablation_pct,throughput_req_s_mean,throughput_req_s_vs_fcfs_pct,throughput_req_s_full_vs_ablation_pct,throughput_completed_req_s_mean,throughput_completed_req_s_vs_fcfs_pct,throughput_completed_req_s_full_vs_ablation_pct,ttft_p50_mean,ttft_p50_vs_fcfs_pct,ttft_p50_full_vs_ablation_pct,ttft_p90_mean,ttft_p90_vs_fcfs_pct,ttft_p90_full_vs_ablation_pct,ttft_p95_mean,ttft_p95_vs_fcfs_pct,ttft_p95_full_vs_ablation_pct,ttft_p99_mean,ttft_p99_vs_fcfs_pct,ttft_p99_full_vs_ablation_pct,tpot_p50_mean,tpot_p50_vs_fcfs_pct,tpot_p50_full_vs_ablation_pct,tpot_p90_mean,tpot_p90_vs_fcfs_pct,tpot_p90_full_vs_ablation_pct,tpot_p95_mean,tpot_p95_vs_fcfs_pct,tpot_p95_full_vs_ablation_pct,tpot_p99_mean,tpot_p99_vs_fcfs_pct,tpot_p99_full_vs_ablation_pct
2.5,1.25,fcfs,DistServe,0.26171875,0.0,30.078125,0.26171875,0.0,30.078125,0.37749834332957066,0.0,79.75016748314417,1.4388037068355972,0.0,-16.90891675454746,1.4388037068355972,0.0,-16.90891675454746,1.5905740256421268,0.0,94.11979370765047,13.779723551589996,0.0,88.77513670664365,14.400159825710581,0.0,80.45809489827658,17.350763654774056,0.0,72.42608592086533,0.1078164481660201,0.0,39.157356040668596,1.5652709430150153,0.0,46.54795716052805,2.6853758310566547,0.0,50.196766349332336,6.791252912217756,0.0,50.911521924710414
2.5,1.25,phase,PhaseServe,0.5625,30.078125,0.0,0.5625,30.078125,0.0,0.6785539043809978,79.75016748314417,0.0,1.195517585785423,-16.90891675454746,0.0,1.195517585785423,-16.90891675454746,0.0,0.09352903394028544,94.11979370765047,0.0,1.5467551308684044,88.77513670664365,0.0,2.8140655676368627,80.45809489827658,0.0,4.784284662241124,72.42608592086533,0.0,0.0655983776872487,39.157356040668596,0.0,0.8366692950141925,46.54795716052805,0.0,1.3374039995397045,50.196766349332336,0.0,3.3337226968514786,50.911521924710414,0.0
2.5,1.25,bps_kas,w/o PBC,0.2890625,2.734375,27.34375,0.2890625,2.734375,27.34375,0.38187793989416996,1.1601631217691835,77.68868884362523,1.3033463650838009,-9.414581093185506,-8.273225152351948,1.3033463650838009,-9.414581093185506,-8.273225152351948,1.4658104563131928,7.843933530762012,93.6192954868442,15.920428508054465,-15.535180720062131,90.28446294591964,17.901681895460936,-24.3158556025094,84.2804403291828,18.767153925243765,-8.163273378921218,74.50713794271296,0.09136725213144609,15.256666598073124,28.203622023265872,1.568228842858225,-0.18897046906857612,46.648775220248176,2.327292933896083,13.33455425565782,42.533920845934155,4.589138851063328,32.4257407229339,27.35624688978332
2.5,1.25,kas_pbc,w/o BPS,0.28515625,2.34375,27.734375,0.28515625,2.34375,27.734375,0.3784865156517412,0.2617686513415528,79.28086637711533,1.3062834930614802,-9.210444283992887,-8.479469262561063,1.3062834930614802,-9.210444283992887,-8.479469262561063,2.7151929568499327,-70.70522421952595,96.55534485295681,13.901400128006934,-0.8830117379451944,88.87338601417434,15.631530414661393,-8.551089736881092,81.99750444782138,18.919895668039096,-9.043590498296565,74.71294373825171,0.09398236905271061,12.831139727407098,30.201400168517317,1.6534861651466537,-5.635779704804251,49.3996797402907,2.385027196416078,11.184603330640462,43.92500003566464,5.470657706563366,19.445531225594355,39.061756818528806
2.5,1.25,bps_pbc,w/o KAS,0.265625,0.390625,29.6875,0.265625,0.390625,29.6875,0.3771666425883975,-0.08786813161815155,79.90824950060727,1.4167838921792042,-1.530425210317385,-15.617505790063992,1.4167838921792042,-1.530425210317385,-15.617505790063992,1.0994431106373668,30.877589290852825,91.49305379829384,13.476809945330022,2.1982560471978543,88.5228393281276,15.531750910449773,-7.8581842037531215,81.88185231747724,17.557990642357623,-1.1943392908043493,72.75152516200049,0.11284392038155404,-4.662991872810018,41.86804440554363,1.7091599615082318,-9.192595003141008,51.047923315739176,2.8563211521987517,-6.365787580460671,53.17739398771067,6.980339923906148,-2.7842728599934277,52.24125568105641
3.0,1.5,fcfs,DistServe,0.25390625,0.0,14.84375,0.25390625,0.0,14.84375,0.36853342121598026,0.0,32.76058848903496,1.4459581754415167,0.0,-17.513702757901093,1.4459581754415167,0.0,-17.513702757901093,5.656254334375262,0.0,96.56603457052982,20.314524863753466,0.0,61.26319537028683,21.37521683415398,0.0,54.433406322238106,24.315400702916087,0.0,52.93936382838056,0.1075191974020751,0.0,28.732792132704816,1.7944433779693993,0.0,42.07637262153233,2.787445762377856,0.0,36.90601146299839,7.2193544292263745,0.0,41.88911607110579
3.0,1.5,phase,PhaseServe,0.40234375,14.84375,0.0,0.40234375,14.84375,0.0,0.4892671387851094,32.76058848903496,0.0,1.1927173585911195,-17.513702757901093,0.0,1.1927173585911195,-17.513702757901093,0.0,0.1942338184453547,96.56603457052982,0.0,7.869197807926684,61.26319537028683,0.0,9.739958202559503,54.433406322238106,0.0,11.442982258470735,52.93936382838056,0.0,0.07662592990978431,28.732792132704816,0.0,1.0394066957725832,42.07637262153233,0.0,1.7587107097898214,36.90601146299839,0.0,4.195230672783222,41.88911607110579,0.0
3.0,1.5,bps_kas,w/o PBC,0.25,-0.390625,15.234375,0.25,-0.390625,15.234375,0.32773822568019073,-11.069605410870285,49.285954596745675,1.2974918550871366,-10.26767736964775,-8.075156393870442,1.2974918550871366,-10.26767736964775,-8.075156393870442,5.0325524979270995,11.026764349291787,96.1404512218132,22.72963381698355,-11.888582033928266,65.37912633662039,27.921906154975296,-30.62747560230974,65.11714440805117,28.824219034230335,-18.54305584515215,60.30080730068846,0.10162139196464082,5.485351062823747,24.596653885191497,1.7173852638102,4.29426278395023,39.47737192838432,2.604214275465348,6.573454787374966,32.46674337212299,5.129003323566172,28.954820353434346,18.205733002600255
3.0,1.5,kas_pbc,w/o BPS,0.2421875,-1.171875,16.015625,0.2421875,-1.171875,16.015625,0.32726076738793497,-11.199161718322777,49.50375588563357,1.3265333166952349,-8.259219441794436,-10.08764396792448,1.3265333166952349,-8.259219441794436,-10.08764396792448,7.539964470546693,-33.30313710830487,97.4239425238131,20.683374704979357,-1.815695142759741,61.953994838026894,22.07225512033328,-3.2609647499133225,55.87239206207384,25.691074847597633,-5.657624817659556,55.45930901547793,0.10436423501105871,2.9343247226987828,26.578362882969603,1.7624740000756545,1.7815762974879474,41.02570047966855,2.553159602902211,8.405048185611518,31.11630358749718,5.5866662871185735,22.61543131194848,24.90636710382446
3.0,1.5,bps_pbc,w/o KAS,0.25390625,0.0,14.84375,0.25390625,0.0,14.84375,0.3594020135600078,-2.4777692144835313,36.13366656985037,1.411209321916592,-2.403171413607059,-15.482604878823656,1.411209321916592,-2.403171413607059,-15.482604878823656,4.312713043298572,23.753197993793627,95.49624988967976,21.42480374313891,-5.465443503266362,63.270618941157295,23.48532561380416,-9.871753797971222,58.52747216400284,25.85283989967779,-6.322902984598241,55.73800672237424,0.11093296240704696,-3.1750283553604453,30.925913950967665,1.8469215589208585,-2.9244824102972666,43.722206785008225,2.8605836471705723,-2.6238316734215306,38.51916508264399,6.073751368075613,15.86849727882835,30.928508288405222
